	address	attributes	AcceptsInsurance	AgesAllowed	Alcohol	Ambience	BYOB	BYOBCorkage	BestNights	BikeParking	BusinessAcceptsBitcoin	BusinessAcceptsCreditCards	BusinessParking	ByAppointmentOnly	Caters	CoatCheck	Corkage	DietaryRestrictions	DogsAllowed	DriveThru	GoodForDancing	GoodForKids	GoodForMeal	HairSpecializesIn	HappyHour	HasTV	Music	NoiseLevel	Open24Hours	OutdoorSeating	RestaurantsAttire	RestaurantsCounterService	RestaurantsDelivery	RestaurantsGoodForGroups	RestaurantsPriceRange2	RestaurantsReservations	RestaurantsTableService	RestaurantsTakeOut	Smoking	WheelchairAccessible	WiFi	business_id	categories	city	hours	Friday	Monday	Saturday	Sunday	Thursday	Tuesday	Wednesday	is_open	latitude	longitude	name	neighborhood	postal_code	review_count	stars	state	cuisine
125204	8540 S. Maryland Pkwy				full_bar							True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}									False	{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}							False	casual		False	True	2	False	True	True		True		DPVKotGYF7bCbc88hNZTww	American (Traditional), Restaurants	Las Vegas									0	36.034953	-115.1359573	Timbers Bar & Grill	Southeast	89123	6	3.5	NV	american
125325	2185 E. Windmill Lane, Ste 100									True	False	True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		True															False			True		2			True		True		k0iSRXXqw49yugl8UUpbsw	Specialty Food, Event Planning & Services, American (Traditional), Restaurants, Do-It-Yourself Food, Personal Chefs, Health Markets, Food, Food Delivery Services	Las Vegas		8:0-20:0	8:0-20:0	8:0-20:0	8:0-20:0	8:0-20:0	8:0-20:0	8:0-20:0	1	36.0415682	-115.1215253	Foodie Fit	Southeast	89123	97	4.5	NV	american
125735	2090 E Serene Ave				full_bar							True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}									True	{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}							False	casual		False	True	2	False	True	True		True		v6YvYMjxMMS3L-UQe5WAiQ	Seafood, Restaurants, American (Traditional)	Las Vegas		0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0	36.0207731	-115.1233358	Shucks Tavern	Southeast	89123	8	4.0	NV	american
125839	7135 S Rainbow Blvd				none	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				True		True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		True					True		True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}			False		average		False	casual		False	True	1	False	False	True		True	no	gwYt_q3Ob7aQJIefIBsZiQ	American (Traditional), Restaurants, Chicken Wings, Chicken Shop, Fast Food	Las Vegas		9:0-1:30	9:0-1:30	9:0-1:30	9:0-1:30	9:0-1:30	9:0-1:30	9:0-1:30	1	36.058716	-115.2433335	Raising Cane's	Spring Valley	89118	281	4.0	NV	american
126020	3667 Las Vegas Blvd S				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': True, 'trendy': True, 'upscale': False, 'casual': True}				False		True	{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}		False					False		True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}			True		loud		False	casual		False	True	2	False	True	True		True	free	xfWdUmrz2ha3rcigyITV0g	Burgers, Restaurants, American (Traditional)	Las Vegas		11:0-2:0	11:0-0:0	11:0-2:0	11:0-0:0	11:0-0:0	11:0-0:0	11:0-0:0	1	36.110462	-115.172121	Gordon Ramsay Burger	The Strip	89109	1398	4.0	NV	american
126021	3771 S Las Vegas Blvd				none	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				False		True	{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}		False							True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}			False		average		False	casual		False	True	1	False	True	True		True	free	c61LbN1s5qF-k52ReVbQjQ	American (Traditional), Restaurants, Breakfast & Brunch, Diners	Las Vegas		0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	1	36.1040631	-115.1724967	Denny's	The Strip	89109	214	2.5	NV	american
126570	2130 Park Centre Dr, Ste 100				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}			{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}	True		True	{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}		False	False					False	True	{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}		True	True	{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}	loud		False	casual		False	True	2	False	True	True	no		free	BSDKbSLFO3CP-uhfcuUCkA	Nightlife, Eatertainment, Arcades, Restaurants, American (Traditional), Bars, Sports Bars, Arts & Entertainment	Las Vegas		10:0-1:0	10:0-0:0	10:0-1:0	10:0-0:0	10:0-0:0	10:0-0:0	10:0-0:0	1	36.1486189	-115.332454	Dave & Buster's	South Summerlin	89135	426	3.0	NV	american
126796	3330 E Tropicana Ave				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}			{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}	False	False	True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		False	False			False		False	False	{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}		True	True	{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': True}	average		False	casual		False	True	1	False	False	True	yes	True	free	bK70PtUK5nGGLzP7tChaeg	Lounges, Nightlife, Bars, American (Traditional), Restaurants	Las Vegas		0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	1	36.1007	-115.102946	Putter's Bar & Grill	Eastside	89121	22	3.0	NV	american
127825	3850 Las Vegas Blvd S				beer_and_wine	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				False		True	{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}		False					False		True	{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}			True		average		False	casual		False	True	2	False	False	True			free	emCZVTnhkDEQUaAz5wJq1w	American (Traditional), Diners, Restaurants, Food, Burgers	Las Vegas									1	36.0986889	-115.1752059	Johnny Rockets	The Strip		109	2.5	NV	american
127911	238 S rainbow Blvd				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				True		True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		True					False		True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}			True		average		False	casual		True	True	1	True	False	True		True	free	wX1ORSDKPkA5ftE7F6UONw	American (Traditional), Restaurants, Comfort Food, Fast Food, Chicken Shop	Las Vegas		10:0-0:0	10:0-22:0	10:0-0:0	10:0-22:0	10:0-22:0	10:0-22:0	10:0-22:0	1	36.1714234	-115.2452456	Strip N Dip Chicken Strips	Westside	89145	770	4.5	NV	american
127945	7355 S Buffalo Dr, Ste C				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}				True		True	{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}			False					True				True	True	{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}	average		False				True	2	False					free	2zSr7jNNWpA-IfD74wOlTA	Pubs, Sports Bars, Nightlife, American (Traditional), Restaurants, Bars	Las Vegas		0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	1	36.0546542	-115.2621343	Pt's Gold	Southwest	89133	32	3.0	NV	american
128199	5288 Boulder Hwy				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}				True		True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		False							True	{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': False}			False		average		False	casual		False	True	1	False	True	True			no	Rxz2YpeLr9Ek54Lt5z6h0A	Restaurants, American (Traditional)	Las Vegas									1	36.1070957	-115.0591787	The Chuck Wagon Restaurant		89122	87	3.5	NV	american
128296	4170 S Ft Apache Rd				none	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				True	False	True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		False				False			True	{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}			False		average		False	casual		False	True	2	True	True	True		True	no	XkvvUNCmLIvOts0OftXegw	Food, Restaurants, Breakfast & Brunch, Sandwiches, American (Traditional), Juice Bars & Smoothies, Waffles	Las Vegas		7:0-14:0	7:0-14:0	7:0-15:0	7:0-15:0	7:0-14:0	7:0-14:0	7:0-14:0	1	36.1135009105	-115.296490917	Original Pancake House	Spring Valley	89147	360	3.5	NV	american
128380	7550 S Las Vegas Blvd				none	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}	False	yes_free		True		True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		True		False			True		True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}			True		average		False	casual	True	False	True	1	False	False	True		True	no	3vxIqhm2jCVjkUWtmDvTsw	Fast Food, Chicken Shop, Chicken Wings, American (Traditional), Restaurants	Las Vegas		9:0-1:30	9:0-1:30	9:0-1:30	9:0-1:30	9:0-1:30	9:0-1:30	9:0-1:30	1	36.0524764	-115.1716161	Raising Cane's	Southeast	89123	509	4.0	NV	american
128523	3645 Las Vegas Blvd S				full_bar	{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}				False		True	{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}		False							False	{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}			True		average		False	casual		False	True	3	True	True	True		True	no	07AZL5XenCQ_-op_onKLdw	Steakhouses, American (Traditional), Restaurants	Las Vegas		17:0-22:30	17:0-22:0	17:0-22:30	17:0-22:0	17:0-22:0	17:0-22:0	17:0-22:0	1	36.113669	-115.168933	BLT Steak	The Strip	89109	545	4.0	NV	american
128840	4165 S Grand Canyon Dr				none	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				True		True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		True				False			True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}			True		average		False	casual		True	True	2	True	True	True		True	no	ZOmf-3NN4Z59b2Fw6VAM7g	Burgers, American (Traditional), Breakfast & Brunch, Restaurants	Las Vegas		8:0-15:0	8:0-15:0	8:0-15:0	8:0-15:0	8:0-15:0	8:0-15:0	8:0-15:0	1	36.11391655	-115.308625493	Bite Breakfast & Lunch	Spring Valley	89147	739	4.0	NV	american
128962	6311 Centennial Center Blvd				none	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				True		True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		False					True		True	{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}			False		average		True	casual		False	True	1	False	False	True			no	03Yt7kMeYihN_y6ptiXxyQ	Mexican, Fast Food, American (Traditional), Restaurants	Las Vegas		0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	1	36.2738452633	-115.268174694	Del Taco	Centennial	89149	26	3.0	NV	american
129159	6500 Boulder Hwy				none	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}				False		True	{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}		False					True		True	{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}			False		average		False	casual		False	True	1	False	False	True			no	l-syVU_B8T4ZTr_SpMCKfg	Fast Food, American (Traditional), Restaurants, Chicken Wings	Las Vegas		10:0-22:0	10:0-22:0	10:0-22:0	10:0-22:0	10:0-22:0	10:0-22:0	10:0-22:0	1	36.0836183	-115.0326192	Popeyes Louisiana Kitchen	Southeast	89122	44	2.5	NV	american
129255	3375 E Russell Rd				full_bar				{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}			True	{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}			False									True		{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': True}			False				False	2				yes	True		Y3iqDos4Uj-EwMfHW_J65A	American (Traditional), Restaurants, Bars, Nightlife	Las Vegas									0	36.0855832	-115.1015086	Office 5 Bar & Grill	Southeast	89120	4	3.5	NV	american
129281	5485 W Flamingo Rd				beer_and_wine	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}				True	True	True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		True				True	False		True				True		average		False	casual		True	True	1	False	True	True		True	free	fdLR0YxQUHuxxA-GkkHqPA	Fast Food, Chicken Wings, Restaurants, American (Traditional), Mexican	Las Vegas		8:0-21:0	8:0-21:0	8:0-21:0		8:0-21:0	8:0-21:0	8:0-21:0	0	36.114652	-115.216013	Señor Pollo Restaurant		89103	11	4.0	NV	american
129490	Excalibur Hotel And Casino, 3850 Las Vegas Blvd S				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}			{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}	False		True	{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}		False	False					False	False	{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}		False	False	{'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}	average		False	casual		False	True	3	True	True	False	no	True	no	zTNFyAXMEkgVP-o_HTC2xw	Steakhouses, Nightlife, Bars, American (Traditional), Restaurants	Las Vegas		17:0-22:0	17:0-22:0	17:0-22:0	17:0-22:0	17:0-22:0	17:0-22:0	17:0-22:0	1	36.0986438265	-115.175381134	Camelot Steakhouse	The Strip	89109	219	3.5	NV	american
129665	4435 N Las Vegas Blvd				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}						True										True				True				False	casual		False	True	1	False		True				fvDF6pqWKRaQIZPNYaX2TA	American (Traditional), Hot Dogs, Restaurants, Burgers	Las Vegas									0	36.2418152711	-115.053328862	Brew House Great Links Grill		89115	8	3.5	NV	american
129846	5990 Centennial Center Blvd				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				True	False	True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		False				False			True	{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}			True		average		True	casual		False	True	2	True	True	True		True	free	44kd3YdkhXj5XiSPs5XNjQ	American (Traditional), Sandwiches, Restaurants, Seafood, Steakhouses	Las Vegas		4:0-4:0	4:0-4:0	4:0-4:0	4:0-4:0	4:0-4:0	4:0-4:0	4:0-4:0	1	36.2719093	-115.263182	FireRock Steakhouse	Centennial	89149	695	3.5	NV	american
130087	375 E Harmon Ave				full_bar	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}				False		True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		False							False				True		average		True	casual		False	True	2	True	True	True		True	paid	ByYn1vNlI6MY_ZNoaH8eCw	Venues & Event Spaces, Restaurants, Event Planning & Services, Hotels, American (Traditional), Hotels & Travel	Las Vegas									1	36.107652	-115.156092	Pegasus	Eastside	89109	9	2.0	NV	american
130348	9310 W Tropicana Ave				none	{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}				True		True	{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}		False							True	{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}			False		average		False	casual		False	True	1	False	True	True			free	VOAO6ip7GwK4McQZbRa60g	Diners, American (Traditional), Breakfast & Brunch, Restaurants	Las Vegas		0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	0:0-0:0	1	36.1006557085	-115.295748191	Denny's	Spring Valley	89147	105	2.5	NV	american
